TimeStamp,D1_Commanded_Torque,D1_DC_Bus_Voltage,D2_Motor_Speed,IVT_Result_I
1718634672758.953857,32.9102,505.574,1156.99,-8231.99
1718634672767.953613,26.1498,506.178,1182.16,-7405.03
1718634672776.953369,24,506.274,1214.73,-6836.69
1718634672785.953125,23.5734,506.9,1245.73,-6600.64
1718634672794.952637,22.7,506.726,1273.04,-6788.77
1718634672803.952393,22.7,505.948,1281.61,-6973.48
1718634672812.952148,22.7,505.443,1266.71,-7129.17
1718634672821.951904,22.5032,506.034,1236.84,-7284.87
1718634672830.951660,22.1,507.361,1207.53,-6640.23
1718634672839.951416,22.2312,506.782,1196.95,-5890.1
1718634672848.951172,22.8279,507.843,1209.64,-5616.66
1718634672857.950928,23.5,508.043,1237.59,-5587.41
1718634672866.950684,23.1721,507.832,1272.37,-5790.66
1718634672875.950439,22.5,506.413,1305.93,-6291.04
1718634672884.950195,22.5,506.122,1337.5,-6738.58
1718634672893.949951,22.5,505.832,1364.25,-6995.07
1718634672902.949707,21.2546,505.063,1373.62,-7253
1718634672911.949463,18.7,507.295,1359.8,-6861.46
1718634672920.949219,18.7,508.087,1337.1,-6467.72
1718634672929.948975,18.6345,508.595,1322.35,-5851.96
1718634672938.948730,18.5,509.3,1322.38,-5170.68
1718634672947.948486,17.7137,509.148,1334.25,-4818.76
1718634672956.948242,16.1,508.6,1348.81,-4736.47
1718634672965.947998,15.4776,508.643,1358.78,-4686.05
1718634672974.947754,14.2,508.8,1351.94,-4750.94
1718634672983.947266,13.807,508.951,1319.18,-4779.16
1718634672992.947021,13.8514,509.5,1267.67,-4495.67
1718634673001.946777,15.6,509.5,1213.92,-4212.18
1718634673010.946533,15.8292,509.457,1177.97,-3824.58
1718634673019.946289,16.3,509.473,1168.3,-3423.2
1718634673028.946045,16.3,510.057,1175.38,-3459.72
1718634673037.945801,16.3,509.857,1187.46,-3721.14
1718634673046.945557,17.5437,509.051,1204.11,-4120.09
1718634673055.945313,20.9509,506.743,1224.19,-4801.7
1718634673064.945068,22.7,506.576,1248.62,-5454.75
1718634673073.944824,22.5037,505.4,1275.27,-6004.18
1718634673082.944580,22.1,505.314,1301.46,-6557
1718634673091.944336,22.4926,505.086,1311.62,-6962.48
1718634673100.944092,23.3,505.573,1298.03,-7370.47
1718634673109.943848,23.5944,506.394,1276.76,-7257.17
1718634673118.943604,24.2,507.057,1266.94,-6875.86
1718634673127.943359,24.8541,506.9,1279.83,-6736.01
1718634673136.943115,25.8076,506.727,1308.77,-6794.3
1718634673145.942871,25,505.819,1343.48,-6973.57
1718634673154.942627,25,504.563,1368.94,-7592.31
1718634673163.942139,25,503.829,1370.61,-8215
1718634673172.941895,25,504.408,1339.56,-8404.57
1718634673181.941650,25,505.21,1285.06,-8595.36
1718634673190.941406,25.0654,506.829,1228.72,-7828.24
1718634673199.941162,25.9843,507.041,1192.2,-6777.07
1718634673208.940918,27.6,506.316,1185.23,-6322.53
1718634673217.940674,27.6653,506.69,1203.47,-6358.1
1718634673226.940430,27.8,505.2,1233.68,-6555.63
1718634673235.940186,27.2773,504.877,1261.23,-7342.4
1718634673244.939941,26.2,503.872,1271.71,-8063.59
1718634673253.939697,26.6573,504.414,1263.12,-8222.44
1718634673262.939453,27.6,504.143,1245.98,-8381.28
1718634673271.939209,28.3838,504.3,1235.22,-8162.58
1718634673280.938965,31.0776,504.257,1241.17,-7893.44
1718634673289.938721,33.3,504.251,1268.62,-8128.89
1718634673298.938477,32.8429,504.283,1308.83,-8779.24
1718634673307.938232,31.9,501.991,1344.23,-9481.13
1718634673316.937988,31.9,500.586,1352.34,-10249.3
1718634673325.937744,31.9,501.589,1329.1,-10772.9
1718634673334.937500,31.6715,504.251,1279.65,-10405.6
1718634673343.937256,31.9506,504.886,1219.16,-10038.4
1718634673352.936768,33.5,505.049,1169.11,-9121.12
1718634673361.936523,34.7399,504.608,1144,-8130.2
1718634673370.936279,37.3,504.677,1150.67,-8232.82
1718634673379.936035,36.7128,503.586,1185.33,-8660.76
1718634673388.935791,35.5,503.577,1232.03,-9255.21
1718634673397.935547,35.2391,502.228,1269.73,-9986.76
1718634673406.935303,34.7,501.449,1285.28,-10607.8
1718634673415.935059,33.9825,501.137,1271.9,-10825.6
1718634673424.934814,32.6957,502.215,1235.47,-11045
1718634673433.934570,33.1,503.473,1188.19,-10074.3
1718634673442.934326,34.0781,505.114,1152.99,-9096.44
1718634673451.934082,36.1,504.65,1146.08,-8752.73
1718634673460.933838,36.1,503.864,1169.38,-8597.94
1718634673469.933594,36.1,503.107,1209.24,-8962.65
1718634673478.933350,36.1652,503.178,1249.66,-9755.53
1718634673487.933105,35.3875,501.957,1275.93,-10424.3
1718634673496.932861,33.5,501.843,1280.21,-10836.5
1718634673505.932617,33.5652,502.494,1266.56,-11122
1718634673514.932373,33.7,503.935,1254.86,-10311.6
1718634673523.932129,33.3742,502.686,1264.44,-9501.16
1718634673532.931885,32.7,502.742,1296.8,-9293.16
1718634673541.931396,32.8954,501.564,1337.37,-9166.27
1718634673550.931152,33.3,500.936,1372.08,-9717.3
1718634673559.930908,33.0395,501.8,1384.85,-10619.1
1718634673568.930664,32.0116,501.929,1369.28,-11009.3
1718634673577.930420,31,502.593,1331.56,-10739.7
1718634673586.930176,31.6837,503.343,1291.85,-10320
1718634673595.929932,33.1,503.457,1275.14,-9350.3
1718634673604.929688,33.1,503.15,1289.65,-8373
1718634673613.929443,33.1,502.557,1320.86,-8845.37
1718634673622.929199,32.4165,502.271,1349.86,-9321.45
1718634673631.928955,30.7396,501.693,1361.21,-9799.22
1718634673640.928711,30.2,501.579,1341.36,-10277.5
1718634673649.928467,30.3302,502.793,1292.72,-10209.3
1718634673658.928223,30.6,504.078,1235.22,-9435.82
1718634673667.927979,31.5435,506.136,1202.57,-8706.33
1718634673676.927734,33.5,505.9,1208.5,-8138.4
1718634673685.927490,33.4349,505.429,1245.42,-7726.92
1718634673694.927246,33.3,503.614,1288.35,-8677.03
1718634673703.927002,32.9748,502.979,1320.5,-9627.15
1718634673712.926758,31.6171,501.928,1320.01,-10231.7
1718634673721.926514,30.2,502.4,1286.65,-10732.9
1718634673730.926025,30.8177,502.721,1235.58,-10166.1
1718634673739.925781,32.1,504.392,1198.86,-9045.38
1718634673748.925537,32.1,505.836,1195.28,-8256.38
1718634673757.925293,32.1,504.457,1216.99,-8156.03
1718634673766.925049,32.36,504.172,1244.78,-8143.7
1718634673775.924805,32.3475,503.508,1268.99,-8899.68
1718634673784.924561,31.2,502.543,1278.72,-9655.66
1718634673793.924316,31.5574,501.6,1269.08,-9744.42
1718634673802.924072,32.3,502.006,1246.3,-9742.62
1718634673811.923828,32.1051,503.821,1226.65,-9426.63
1718634673820.923584,31.7,504.893,1217.57,-8947.5
1718634673829.923340,31.5376,504.692,1217.5,-8596.15
1718634673838.923096,31.2,504.951,1225.78,-8510.42
1718634673847.922852,31.135,503.343,1239.2,-8479.63
1718634673856.922607,30.7402,503.137,1254.63,-8651.08
1718634673865.922363,30.2,502.014,1271.42,-8824
1718634673874.922119,29.2909,502.8,1286.35,-8770.04
1718634673883.921875,27.4,503.313,1296.28,-8715.62
1718634673892.921631,27.4,505.2,1303.14,-8504.7
1718634673901.921387,27.4,505.051,1314.84,-8212.45
1718634673910.921143,27.6597,504.094,1333.7,-8173.27
1718634673919.920654,28.0702,502.6,1353.99,-8343.83
1718634673928.920410,27.8,502.237,1363.72,-8546.08
1718634673937.920166,27.5404,501.177,1354.09,-8865.12
1718634673946.919922,27,502.563,1330.88,-9187
1718634673955.919678,27.5191,504.135,1311.15,-8495.49
1718634673964.919434,28.6,504.851,1312.69,-7797.77
1718634673973.919189,28.2756,504.343,1337.68,-7739.27
1718634673982.918945,27.6,504.329,1373.89,-7767.98
1718634673991.918701,28.1837,503.465,1410.25,-8233.52
1718634674000.918457,28.6866,502.515,1438.49,-9061.5
1718634674009.918213,27.2,502.328,1437.18,-9752.98
1718634674018.917969,27.4594,502.992,1399.21,-9940.55
1718634674027.917725,28,504.211,1339.22,-9982.22
1718634674036.917480,28,506.462,1286.03,-8738.9
1718634674045.917236,28,507.459,1266.13,-7495.58
1718634674054.916992,28.9723,505.582,1282.09,-7352.33
1718634674063.916748,30.6759,503.513,1322.44,-7359.53
1718634674072.916504,30,503.981,1369.94,-8130.26
1718634674081.916260,30.0648,502.31,1403.64,-9298.88
1718634674090.916016,30.2,500.99,1399.19,-10120.5
1718634674099.915771,30.4592,502.949,1363.57,-10491.8
1718634674108.915283,31,503.862,1317.76,-10556.8
1718634674117.915039,31.2267,504.966,1289.94,-9488.93
1718634674126.914795,31.7,504.015,1288.13,-8411
1718634674135.914551,32.3477,503.551,1296.85,-8913.33
1718634674144.914307,33.441,502.745,1297.02,-9420.47
1718634674153.914063,32.9,501.928,1280.47,-9729.17
1718634674162.913818,33.2885,502.443,1255.32,-9978.02
1718634674171.913574,34.1,503.004,1237.15,-9864.51
1718634674180.913330,34.1,504.139,1237.61,-9449.66
1718634674189.913086,34.1,502.991,1257.16,-9198.42
1718634674198.912842,34.6178,503.339,1286.8,-9553.2
1718634674207.912598,35.3764,502.17,1317.53,-9940.9
1718634674216.912354,34.7,502.439,1339.91,-10620.4
1718634674225.912109,34.7647,501.249,1344.88,-11299.9
1718634674234.911865,34.9,501.927,1332.96,-11239.6
1718634674243.911621,34.5765,502.527,1315.45,-11077.6
1718634674252.911377,33.9,503.191,1306.21,-10672.1
1718634674261.911133,34.2235,503.666,1309.97,-10063.9
1718634674270.910889,34.9,502.588,1324.61,-9886.8
1718634674279.910645,34.6413,501.609,1338.85,-10270.6
1718634674288.910156,33.906,501.049,1339.03,-10588
1718634674297.909912,33.5,501.812,1322.48,-10658.7
1718634674306.909668,33.2414,502.558,1296.91,-10729.4
1718634674315.909424,32.7,502.633,1276.73,-10044.3
1718634674324.909180,32.7,503.5,1276.03,-9255.06
1718634674333.908936,32.7,503.267,1298.21,-9080.02
1718634674342.908691,33.411,502.23,1331.79,-9226.27
1718634674351.908447,34.4476,501.536,1359.76,-9753.39
1718634674360.908203,33.5,501.3,1366.61,-10776.7
1718634674369.907959,32.983,501.66,1347.22,-11429.7
1718634674378.907715,31.9,503.064,1317.55,-10706.6
1718634674387.907471,32.0292,503.385,1301.85,-9983.43
1718634674396.907227,32.3,503.742,1311.15,-9364.96
1718634674405.906982,32.2354,503.667,1341.63,-8747.58
1718634674414.906738,32.1,502.588,1376.78,-9095.07
1718634674423.906494,31.4218,501.652,1403.91,-9734.95
1718634674432.906250,30,501.206,1405.92,-10184.9
1718634674441.906006,30,501.769,1377.05,-10476.3
1718634674450.905762,29.548,502.908,1327.51,-10473.2
1718634674459.905518,28.6,504.8,1269.57,-9373.8
1718634674468.905273,28.6,504.736,1220.65,-8306.24
1718634674477.904785,28.6,504.966,1196.58,-7523.28
1718634674486.904541,27.89,506.975,1199.66,-6740.3
1718634674495.904297,26.3355,507.45,1223.77,-6643.03
1718634674504.904053,26.2,505.548,1256.4,-6753.87
1718634674513.903809,25.5547,506.1,1290.56,-7097.52
1718634674522.903564,24.2,505.825,1316.9,-7563.26
1718634674531.903320,24.1355,504.8,1320.62,-7853.95
1718634674540.903076,24,505.096,1301.44,-7916.09
1718634674549.902832,23.9032,506.137,1270.02,-7899.63
1718634674558.902588,23.7,506.111,1239.56,-7178.23
1718634674567.902344,24.3127,506.393,1223.42,-6456.83
1718634674576.902100,25.729,504.859,1228.8,-6444.99
1718634674585.901855,26,506.073,1248.28,-6440.94
1718634674594.901611,25.871,505.6,1272.86,-6810.72
1718634674603.901367,25.6,505.473,1293.11,-7294.13
1718634674612.901123,25.6,505,1299.94,-7674.5
1718634674621.900879,25.6,504.894,1292.62,-7920.19
1718634674630.900635,25.6,504.69,1275.57,-8048.9
1718634674639.900391,25.7934,505.273,1254.78,-7740.66
1718634674648.900146,26.2,504.737,1236.89,-7432.42
1718634674657.899902,26.2644,504.648,1229.42,-7153.1
1718634674666.899414,26.4,505.39,1234.17,-6874.12
1718634674675.899170,26.3356,505.91,1250.01,-6962.85
1718634674684.898926,26.2,504.926,1269.01,-7163.55
1718634674693.898682,26.3288,504.09,1285.69,-7462.7
1718634674702.898438,26.6,504.695,1291.37,-7844.29
1718634674711.898193,25.956,504.49,1287.1,-7988.38
1718634674720.897949,24.2458,505.643,1278.73,-7632.44
1718634674729.897705,23.5,507.068,1272.73,-7282.38
1718634674738.897461,23.5,505.989,1266.1,-6985.38
1718634674747.897217,23.5,505.242,1257.52,-6688.39
1718634674756.896973,23.5,505.569,1251.58,-6548.55
1718634674765.896729,23.5,506.39,1252.11,-6430.65
1718634674774.896484,22.9207,507.1,1263.37,-6308.29
1718634674783.896240,21.5069,507.142,1279.37,-6183.58
1718634674792.895996,21.1,507.258,1294.53,-6114.24
1718634674801.895752,21.1644,507.1,1307.16,-6161.61
1718634674810.895508,21.3,507.058,1322.16,-6221.37
1718634674819.895264,21.493,506.689,1337.37,-6327.56
1718634674828.895020,21.9,505.9,1353.37,-6433.76
1718634674837.894775,21.5784,505.942,1368.32,-6486.67
1718634674846.894531,20.9,506.416,1378.68,-6538.96
1718634674855.894043,20.7071,506.906,1386.05,-6509.85
1718634674864.893799,20.2357,504.489,1390.84,-6437.85
1718634674873.893555,20.1,505.284,1394.63,-6363.52
1718634674882.893311,19.9714,505.6,1396.79,-6287.24
1718634674891.893066,19.7,505.516,1394.32,-6217.91
1718634674900.892822,19.7,505.6,1385.48,-6174.71
1718634674909.892578,19.7,507.331,1372.43,-6131.52
1718634674918.892334,20.2142,508.116,1355.43,-6143
1718634674927.892090,20.8501,507.611,1338.43,-6155.15
1718634674936.891846,19.9,506.984,1321.85,-6033.6
1718634674945.891602,20.0285,506.943,1306.85,-5871.16
1718634674954.891357,20.3,505.663,1291.64,-5757.64
1718634674963.891113,19.529,506.11,1275.01,-5685.21
1718634674972.890869,17.9,506.753,1255.59,-5527.98
1718634674981.890625,17.3219,506.788,1235.85,-5051.94
1718634674990.890381,16.1,508.958,1223.58,-4592.64
1718634674999.890137,16.1,508.905,1224.1,-4285.75
1718634675008.889893,15.6826,509.3,1234.31,-3978.85
1718634675017.889648,14.8,508.943,1245.94,-3999.98
1718634675026.889404,14.8642,507.6,1259.52,-4067.27
1718634675035.889160,15,507.537,1271.94,-4145.35
1718634675044.888672,15,507.216,1285.1,-4232.5
1718634675053.888428,15,506.858,1292.37,-4481.48
1718634675062.888184,16.8934,506.784,1287.27,-4943.16
1718634675071.887939,22.0873,507.058,1275.32,-5412.2
1718634675080.887695,24.6,506.69,1270.05,-5908.9
1718634675089.887451,25.4342,505.795,1278.4,-6405.6
1718634675098.887207,27.2,505.505,1301.71,-6897.48
1718634675107.886963,28.034,505.606,1334.13,-7388.67
1718634675116.886719,29.8,504.102,1366.87,-8236.06
1718634675125.886475,29.8,502.432,1391.1,-9192.73
1718634675134.886230,29.8,501.695,1397.11,-9791.48
1718634675143.885986,30.1848,501.174,1385.39,-10088.9
1718634675152.885742,31.2886,500.972,1362.97,-10247.7
1718634675161.885498,31.9,501.958,1340.65,-9883.68
1718634675170.885254,32.7335,501.758,1326.11,-9519.64
1718634675179.885010,34.5,501.537,1318.16,-9727.3
1718634675188.884766,34.5,501.488,1312.91,-9942.35
1718634675197.884521,34.5,502.64,1301.02,-10143.2
1718634675206.884277,34.6282,503.986,1281.18,-10342.1
1718634675215.884033,35.4127,502.549,1257.98,-10361.2
1718634675224.883789,36.5,501.809,1235.44,-10228.9
1718634675233.883301,36.8844,502.202,1220.95,-10129.1
1718634675242.883057,37.7,500.742,1218.26,-10098
1718634675251.882813,37.5719,501.046,1226.35,-10088.6
1718634675260.882568,37.3,501.956,1243.39,-10278
1718634675269.882324,37.3,503.154,1266.07,-10467.5
1718634675278.882080,37.3,502.391,1294.65,-10729.8
1718634675287.881836,36.6596,501.6,1321.87,-11002.5
1718634675296.881592,34.8518,501.725,1349.18,-11109.9
1718634675305.881348,33.9,502.325,1367.72,-11129.7
1718634675314.881104,33.3238,502.403,1378.63,-11054.1
1718634675323.880859,32.1,500.858,1380.37,-10852.5
1718634675332.880615,32.1,500.784,1376.75,-10624.5
1718634675341.880371,32.1,501.1,1369.7,-10297
1718634675350.880127,30.5959,501.56,1354.73,-9969.36
1718634675359.879883,27.912,503.154,1320.14,-9460.62
1718634675368.879639,29,502.997,1266.05,-8949.44
1718634675377.879395,29.5759,504.792,1206.77,-8379.87
1718634675386.879150,30.8,505.942,1163.82,-7792.32
1718634675395.878906,31.2158,505.641,1151.55,-7422.12
1718634675404.878662,32.1,504.171,1172.93,-7338.87
1718634675413.878174,31.6203,505.054,1212.39,-7426.91
1718634675422.877930,30.6,504.291,1255.93,-8164.42
1718634675431.877686,30.6639,503.187,1288.92,-8883.91
1718634675440.877441,29.9048,502.271,1296.25,-9436.76
1718634675449.877197,28,503.509,1272.82,-9989.6
1718634675458.876953,28.7672,504.258,1227.36,-9475.74
1718634675467.876709,30.4,504.288,1181.58,-8632.6
1718634675476.876465,30.4,505.042,1163.71,-7937.76
1718634675485.876221,30.4,505.2,1182.13,-7321.72
1718634675494.875977,30.7196,504.741,1222.59,-7281.26
1718634675503.875732,31.2722,502.917,1269.21,-8001.67
1718634675512.875488,31,502.6,1317.79,-8718.97
1718634675521.875244,30.8722,502.517,1361.46,-9407.46
1718634675530.875000,30.6,502.117,1385.58,-10095.9
1718634675539.874756,30.3445,501.758,1379.21,-10264.3
1718634675548.874512,29.8,502.162,1357.25,-10358.3
1718634675557.874268,30.1832,504.404,1343,-9884.64
1718634675566.874023,31,504.654,1347.58,-9108.86
1718634675575.873779,30.8723,504.142,1371.87,-8760.94
1718634675584.873535,30.0253,503.821,1404.45,-8979.18
1718634675593.873291,28.8,501.917,1431.5,-9246.04
1718634675602.872803,28.2254,501.642,1437.25,-9697.81
1718634675611.872559,27,502.008,1411.97,-10149.6
1718634675620.872314,27,502.987,1353.98,-9670.14
1718634675629.872070,27,503.866,1276.15,-9177.29
1718634675638.871826,27.2553,504.791,1199.73,-8192.91
1718634675647.871582,28.1191,505.962,1149.26,-6946.68
1718634675656.871338,28.8,505.992,1139.78,-6357.83
1718634675665.871094,28.6086,504.93,1165.07,-6326.12
1718634675674.870850,28.2,504.253,1200.31,-6417.46
1718634675683.870605,26.9242,505.434,1240.31,-6977.7
1718634675692.870361,24.2,504.696,1279.07,-7537.93
1718634675701.870117,24.1362,504.445,1308.08,-7728.54
1718634675710.869873,24,505.125,1311.01,-7913.74
1718634675719.869629,24,505.558,1282.03,-7889.78
1718634675728.869385,24.1913,505.545,1233.41,-7835.78
1718634675737.869141,24.6,506.121,1185.94,-7280.11
1718634675746.868896,24.855,506.615,1157.96,-6456.85
1718634675755.868652,25.4,508.325,1158.36,-5912.76
1718634675764.868408,25.4,508.239,1181.85,-5965.34
1718634675773.868164,25.4,505.768,1215.27,-6165.33
1718634675782.867920,26.2285,504.147,1249.85,-6928.06
1718634675791.867432,27.6814,502.8,1279.11,-7690.76
1718634675800.867188,27,502.551,1288.93,-8241.63
1718634675809.866943,26.8089,502.202,1275.4,-8789.33
1718634675818.866699,26.4,504.604,1248.4,-8543.52
1718634675827.866455,26.8459,505.083,1225.96,-7873.94
1718634675836.866211,27.8,505.545,1226.56,-7402.69
1718634675845.865967,27.9274,505.996,1251.26,-7194.8
1718634675854.865723,28.2,505.331,1286.88,-7180.38
1718634675863.865479,28.3274,504.093,1322.6,-7905.76
1718634675872.865234,28.4727,503.3,1344.21,-8631.14
1718634675881.864990,28.2,503.3,1340.86,-9047.57
1718634675890.864746,28.8366,503.341,1321.48,-9459.31
1718634675899.864502,30.2,503.272,1308.41,-9176.02
1718634675908.864258,30.2,502.586,1314.97,-8676.53
1718634675917.864014,30.2,503.3,1341.46,-8598.94
1718634675926.863770,31.3137,503.031,1378.7,-8880.08
1718634675935.863525,33.7636,501.627,1419.25,-9362.23
1718634675944.863281,33.9,500.2,1449.69,-10614.1
1718634675953.863037,34.0272,499.848,1457.52,-11764.3
1718634675962.862793,34.3,498.686,1441.79,-11955.1
1718634675971.862549,34.4272,499.4,1410.76,-12145.9
1718634675980.862061,34.7,499.897,1376.79,-11559.8
1718634675989.861816,34.9544,501.614,1349.07,-10861.2
1718634675998.861572,35.5,500.9,1331.52,-10509.6
1718634676007.861328,35.8815,500.673,1318.69,-10453.2
1718634676016.861084,36.7636,500.027,1301.66,-10517.5
1718634676025.860840,36.9,500.714,1280.45,-10742.5
1718634676034.860596,37.7264,500.496,1260.31,-10904
1718634676043.860352,39.5,502.276,1251.24,-10821.7
1718634676052.860107,39.5,501.614,1260.34,-10739.4
1718634676061.859863,39.5,500.983,1281.96,-11053.3
1718634676070.859619,39.1823,501.031,1303.89,-11424.7
1718634676079.859375,37.9917,500.103,1313.76,-11744.2
1718634676088.859131,36.9,500.81,1305.08,-12047.5
1718634676097.858887,36.8365,501.917,1286.08,-11842.9
1718634676106.858643,36.7,501.538,1270.38,-11205.7
1718634676115.858398,36.7635,501.259,1270.68,-10660.5
1718634676124.858154,36.9,500.832,1286.16,-10469.3
1718634676133.857910,36.9635,499.676,1311.57,-10278
1718634676142.857666,37.1,499.097,1336.3,-10854.3
1718634676151.857422,36.4015,498.844,1349.41,-11442.9
1718634676160.857178,34.773,499.4,1348.32,-11505.5
1718634676169.856689,34.5,499.565,1334.29,-11403.8
1718634676178.856445,35.0713,500.489,1318.97,-11104.2
1718634676187.856201,36.3,501.6,1316.65,-10635.8
1718634676196.855957,36.3,501.311,1326.09,-10397.5
1718634676205.855713,36.3,500.076,1340.47,-10654.5
1718634676214.855469,36.2365,499.6,1351.24,-10914.6
1718634676223.855225,35.6559,499.682,1354.97,-11204.8
1718634676232.854980,34.7,500.041,1346.67,-11495.1
1718634676241.854736,34.6366,500.489,1324.64,-11197
1718634676250.854492,34.5,501.497,1300.29,-10813.2
1718634676259.854248,35.2611,501.285,1285.79,-10471.2
1718634676268.854004,36.9,501.773,1287.68,-10151.7
1718634676277.853760,36.7732,500.55,1300.88,-10172
1718634676286.853516,36.5,499.282,1312.82,-10646
1718634676295.853271,36.9438,499.476,1314.56,-11102.3
1718634676304.853027,37.1392,499.659,1305.5,-11389.8
1718634676313.852783,35.5,502.118,1288.29,-11677.3
1718634676322.852539,35.5634,501.697,1271.94,-10984.9
1718634676331.852295,35.7,501.609,1265.44,-10276.1
1718634676340.852051,35.7,502.718,1274.91,-10084.2
1718634676349.851563,35.7,502.05,1294.32,-10054.2
1718634676358.851318,35.003,500.885,1313.47,-10124.8
1718634676367.851074,32.6447,501.888,1323,-10330
1718634676376.850830,30.8,503.062,1321.77,-10390.5
1718634676385.850586,31.1484,503.156,1316.59,-9892.22
1718634676394.850342,31.9,502.785,1316.44,-9429.26
1718634676403.850098,31.615,503.459,1325.29,-9304.97
1718634676412.849854,31,503.382,1341.7,-9180.69
1718634676421.849609,29.9868,503.433,1358.26,-9117.44
1718634676430.849365,27.8,502.626,1366.38,-9073.34
1718634676439.849121,26.2488,503.705,1360.1,-8739.5
1718634676448.848877,21.9504,504.685,1338.22,-8157.67
1718634676457.848633,19.9,505.852,1304.81,-7404.21
1718634676466.848389,18.634,507.538,1270.63,-6280.14
1718634676475.848145,15.9,507.3,1240.46,-5203.44
1718634676484.847900,15.9,507.485,1214.07,-4582
1718634676493.847656,15.9,508.323,1192.33,-3960.57
1718634676502.847412,15.2989,509.026,1182,-3685.6
1718634676511.847168,14.6643,509.366,1183.23,-3461.51
1718634676520.846924,16.1,507.177,1190.26,-3581.21
1718634676529.846680,15.7521,507.357,1201.67,-3886.3
1718634676538.846191,15,509.592,1214.87,-4072.15
1718634676547.845947,14.8103,508.585,1229.08,-4098.25
1718634676556.845703,14.4,509.156,1243.87,-4126.01
1718634676565.845459,14.2735,508.518,1255.62,-4160.21
1718634676574.845215,14,508.077,1255.74,-4194.41
1718634676583.844971,14,507.457,1243.11,-4199.63
1718634676592.844727,14.0632,507.433,1224.11,-4204.35
1718634676601.844482,14.2,509.705,1206.95,-4006.06
1718634676610.844238,14.6424,510.193,1199,-3698.17
1718634676619.843994,15.6,508.652,1200.84,-3636.73
1718634676628.843750,15.6,507.218,1210.66,-3786.73
1718634676637.843506,15.6,506.982,1223.66,-3942.13
1718634676646.843262,15.4104,507.443,1235.64,-4118.53
1718634676655.843018,14.5578,508.082,1242,-4294.92
1718634676664.842773,13.6,508.441,1240.16,-4245.41
1718634676673.842529,13.6,508.6,1229.72,-4191.88
1718634676682.842285,13.6,508.436,1214.13,-3975.87
1718634676691.842041,13.4737,508.046,1201.57,-3735.88
1718634676700.841797,13.2,509.184,1196.2,-3405.04
1718634676709.841553,9.03239,510.391,1197,-2996.2
1718634676718.841309,0,512.116,1195.98,-2550.64
1718634676727.840820,3.28273,511.052,1190.16,-1962.35
1718634676736.840576,10.9681,510.314,1181.57,-1441.78
1718634676745.840332,12.2,512.536,1175.39,-1578.57
1718634676754.840088,11.8213,511.757,1173.41,-1715.37
1718634676763.839844,11,510.812,1176.23,-2076.78
1718634676772.839600,11,509.239,1183.86,-2471.42
1718634676781.839355,11,509.225,1198.07,-2796.57
1718634676790.839111,11.6309,509.834,1213.07,-3084.11
1718634676799.838867,13.5047,508.759,1227.66,-3386.24
1718634676808.838623,14.6,508.682,1241.27,-3707.98
1718634676817.838379,15.3884,508.653,1257.06,-4045.16
1718634676826.838135,17.1,507.177,1270.84,-4442.5
1718634676835.837891,18.109,506.475,1274.94,-4839.84
1718634676844.837646,20.3,505.661,1256.67,-5481.54
1718634676853.837402,20.3,506.104,1225.67,-6127.73
1718634676862.837158,20.3,507.125,1197.94,-5919.26
1718634676871.836914,20.9304,507.735,1187.22,-5440.48
1718634676880.836670,21.9848,506.394,1195.88,-5272.66
1718634676889.836426,21.3,505.343,1215.9,-5372.52
1718634676898.836182,21.8042,506.288,1239.28,-5556.08
1718634676907.835938,22.9,507.474,1259.06,-6066.23
1718634676916.835449,22.9,506.037,1271.41,-6556.28
1718634676925.835205,22.9,505.543,1271.16,-6850.12
1718634676934.834961,23.9395,506.1,1262.37,-7143.96
1718634676943.834717,27.2709,505.611,1256.41,-7340.93
1718634676952.834473,29.6,503.517,1260.24,-7523.5
1718634676961.834229,29.7889,502.841,1271.04,-7907.21
1718634676970.833984,30.2,502.837,1279.61,-8464.25
1718634676979.833740,30.6408,502.282,1280.78,-8890.96
1718634676988.833496,31.6,502.783,1274.78,-9142.05
1718634676997.833252,32.0092,503.5,1270.41,-9338.86
1718634677006.833008,32.9,503.317,1274.65,-9323.43
1718634677015.832764,32.9,502.681,1288.26,-9308
1718634677024.832520,32.5223,502.959,1303.04,-9526.88
1718634677033.832275,31.7,502.678,1309.37,-9780.67
1718634677042.832031,32.5181,502.078,1296.28,-10036.8
1718634677051.831787,34.3,501.6,1260.43,-10294.2
1718634677060.831543,34.3,501.641,1213.44,-10169
1718634677069.831299,34.3,502.451,1169.9,-9527.77
1718634677078.831055,33.5451,505.224,1146,-8875.64
1718634677087.830811,31.8371,505.775,1150.88,-8180.86
1718634677096.830566,31.7,504.195,1177.73,-7486.08
1718634677105.830078,31.0396,502.878,1215.73,-7982.05
1718634677114.829834,29.6,502.481,1250.47,-8500.89
1718634677123.829590,29.2856,503.024,1267.8,-8877.33
1718634677132.829346,28.6,503.941,1262.33,-9208.52
1718634677141.829102,28.6629,504.141,1236.68,-9115.03
1718634677150.828857,28.8,504.3,1201.9,-8654.75
1718634677159.828613,29.24,504.483,1176.17,-8191.37
1718634677168.828369,30.2629,505.119,1171.64,-7715.81
1718634677177.828125,30.4,504.8,1187.48,-7317.13
1718634677186.827881,30.2115,504.8,1215.09,-7677.12
1718634677195.827637,29.8,504.617,1243.67,-8037.11
1718634677204.827393,29.8,503.372,1262.81,-8543.7
