TimeStamp,D1_Commanded_Torque,IVT_Result_I,D2_Motor_Speed,D1_DC_Bus_Voltage
1718626820404.756348,127.5,-45256.5,1571.61,456.774
1718626820413.755615,127.5,-47600.9,1598.82,455.224
1718626820422.755127,127.5,-50618.4,1581.22,453.585
1718626820431.754395,127.5,-51307,1523.72,457.06
1718626820440.753662,127.5,-48742.2,1462.9,461.218
1718626820449.753174,128.786,-46635,1430.26,463.416
1718626820458.752441,134.431,-46419.5,1448.26,460.965
1718626820467.751709,135.8,-46203.9,1498.93,456.058
1718626820476.751221,133.66,-48656,1543.25,454.609
1718626820485.750488,124.8,-51537.7,1554.58,455.925
1718626820494.749756,124.528,-50547.6,1523.67,457.558
1718626820503.749268,123.4,-48267.1,1472.59,460.7
1718626820512.748535,124.158,-46286.6,1434.5,463.892
1718626820521.748047,127.3,-44574.6,1431.17,462.7
1718626820530.747314,124.582,-43076,1457.27,462.733
1718626820539.746582,107.362,-42463.1,1492.41,463.349
1718626820548.746094,82.7,-41437.8,1506.51,466.846
1718626820557.745361,78.3366,-35850.5,1485.78,475.854
1718626820566.744629,60.2,-30263.3,1433.79,484.672
1718626820575.744141,60.2,-25124.4,1373.35,490.016
1718626820584.743408,60.2,-20135.6,1345.57,491.317
1718626820593.742676,54.7203,-16486.5,1367.29,492.094
1718626820602.742188,30.003,-14039.5,1418.46,498.7
1718626820611.741455,22.1,-11687,1458.89,498.667
1718626820620.740723,20.9782,-9550.17,1480.41,498.588
1718626820629.740234,16.3,-7502.32,1483.77,501.849
1718626820638.739502,15.1597,-6448.5,1467.62,502.712
1718626820647.738770,10.4,-5394.69,1438.29,506.085
1718626820656.738281,8.39132,-4088.97,1406.11,504.866
1718626820665.737549,0,-2742.23,1384.1,505.674
1718626820674.736816,0,-1571.61,1372.94,506.623
1718626820683.736328,0,-501.114,1359.94,508.065
1718626820692.735596,0,274.068,1346.69,508.89
1718626820701.734863,0,633.182,1330.94,509.81
1718626820710.734375,0,968.218,1318.41,508.857
1718626820719.733643,0,1032.16,1311.21,509.41
1718626820728.732910,0,1096.1,1322.15,508.49
1718626820737.732422,0,1235.54,1375.18,509.573
1718626820746.731689,0,1377.27,1449.55,510.449
1718626820755.730957,0,1124.21,1502.38,510.821
1718626820764.730469,0,738.088,1517.92,508.646
1718626820773.729736,0,280.953,1516.84,507.07
1718626820782.729004,0,-276.528,1514.51,509.024
1718626820791.728516,0,-601.426,1508.19,509.316
1718626820800.727783,0,-391.743,1497.87,509.363
1718626820809.727051,0,-186.606,1483.71,507.897
1718626820818.726563,0,-33.1853,1467.47,509.073
1718626820827.725830,0,120.231,1448.23,509.868
1718626820836.725098,0,174.22,1426.15,509.532
1718626820845.724609,0,194.587,1403.47,509.972
1718626820854.723877,0,238.633,1384.31,510.712
1718626820863.723145,0,296.228,1363.71,509.732
1718626820872.722656,0,331.523,1348.12,510.124
1718626820881.721924,0,335.204,1337.2,510.344
1718626820890.721191,0,338.886,1327.68,509.732
1718626820899.720703,0,336.246,1323.84,510.132
1718626820908.719971,0,333.404,1323.6,510.5
1718626820917.719238,0,502.823,1345.92,510.404
1718626820926.718750,0,700.813,1395.55,509.332
1718626820935.718018,0,661.213,1451.43,509.7
1718626820944.717529,0,485.272,1492.36,509.668
1718626820953.716797,0,177.019,1508.08,509.212
1718626820962.716064,0,-319.291,1508.68,508.152
1718626820971.715576,0,-664.3,1504.52,507.799
1718626820980.714844,0,-366.874,1498.36,510.132
1718626820989.714111,0,-69.4486,1490.13,510.587
1718626820998.713623,0,44.9992,1478.89,511.394
1718626821007.712891,0,153.44,1464.65,508.921
1718626821016.712158,0,209.862,1447.5,508.15
1718626821025.711670,0,248.56,1428.42,509.94
1718626821034.710938,0,269.12,1408.34,510.4
1718626821043.710205,0,273.17,1387.5,510.408
1718626821052.709717,0,285.032,1368.9,510.492
1718626821061.708984,0,315.03,1355.13,510.432
1718626821070.708252,0,345.028,1344.13,510.769
1718626821079.707764,0,314.377,1333.37,510.376
1718626821088.707031,0,281.696,1325.69,510.131
1718626821097.706299,0,267.367,1321.76,510.453
1718626821106.705811,0,256.118,1319.39,509.971
1718626821115.705078,0,339.75,1325.72,510.831
1718626821124.704346,0,478.167,1349.21,511.2
1718626821133.703857,0,561.223,1390.36,511.098
1718626821142.703125,0,515.37,1432.34,509.752
1718626821151.702393,0,469.516,1460.78,508
1718626821160.701904,0,38.8587,1469.92,508.148
1718626821169.701172,0,-404.947,1468.69,509.9
1718626821178.700439,0,-349.258,1464.53,509.9
1718626821187.699951,0,-209.316,1458.3,509.783
1718626821196.699219,0,-45.7254,1449.22,508.416
1718626821205.698486,0,131.56,1438.99,508.685
1718626821214.697998,0,239.698,1425.84,509.762
1718626821223.697266,0,248.697,1410.99,510.539
1718626821232.696533,0,257.866,1397.92,510.985
1718626821241.696045,0,267.766,1384.15,510.831
1718626821250.695313,0,277.665,1373.23,511.215
1718626821259.694580,0,270.175,1363.15,511.284
1718626821268.694092,0,262.075,1352.31,509.969
1718626821277.693359,0,257.323,1343.46,510.846
1718626821286.692627,0,253.723,1336.85,511.354
1718626821295.692139,0,247.308,1334.77,510.8
1718626821304.691406,0,238.309,1332.15,510.769
1718626821313.690674,0,252.712,1335,510.446
1718626821322.690186,0,368.284,1348.99,510.954
1718626821331.689453,0,469.795,1375.22,510.331
1718626821340.688721,0,401.85,1403.76,509.462
1718626821349.688232,0,333.904,1425.61,508.985
1718626821358.687500,0,110.214,1433.15,508.922
1718626821367.687012,0,-140.058,1434.85,510.408
1718626821376.686279,0,-208.451,1432.69,510.492
1718626821385.685547,0,-109.459,1428.39,510.362
1718626821394.685059,0,-11.3418,1420.31,509.87
1718626821403.684326,0,85.5075,1411.24,509.53
1718626821412.683594,0,177.256,1401.24,509.832
1718626821421.683105,0,206.954,1391.17,509.023
1718626821430.682373,0,236.652,1380.17,509.277
1718626821439.681641,0,245.225,1369.17,509.023
1718626821448.681152,0,250.175,1358.24,509.3
1718626821457.680420,0,242.343,1348.32,509.315
1718626821466.679688,0,227.045,1339.24,509.568
1718626821475.679199,0,212.043,1329.32,510.317
1718626821484.678467,0,197.473,1320.4,509.345
1718626821493.677734,0,185.891,1312.7,509.87
1718626821502.677246,0,210.994,1308.77,509.53
1718626821511.676514,0,236.098,1305.92,509.832
1718626821520.675781,0,210.539,1304.92,508.985
1718626821529.675293,0,183.09,1304.38,508.785
1718626821538.674561,0,251.089,1310.2,508.63
1718626821547.673828,0,352.331,1326.65,508.985
1718626821556.673340,0,355.902,1348.42,508.8
1718626821565.672607,0,269.059,1366.75,508.815
1718626821574.671875,0,164.716,1376.3,509.037
1718626821583.671387,0,18.9235,1380.07,509.5
1718626821592.670654,0,-111.305,1381,509.515
1718626821601.669922,0,-48.3105,1380.85,509.73
1718626821610.669434,0,14.686,1378.85,510.182
1718626821619.668701,0,78.0319,1376.7,511.148
1718626821628.667969,0,141.5,1372.63,510.567
1718626821637.667480,0,159.616,1367.47,511.333
1718626821646.666748,0,151.067,1360.27,510.493
1718626821655.666016,0,143.334,1350.26,510.459
1718626821664.665527,0,136.789,1340.33,511.185
1718626821673.664795,0,130.244,1331.41,511.015
1718626821682.664063,0,176.69,1323.41,511.23
1718626821691.663574,0,225.187,1315.78,511.556
1718626821700.662842,0,233.188,1312.78,510.919
1718626821709.662109,0,239.616,1309.93,509.966
1718626821718.661621,0,226.147,1308.85,510.829
1718626821727.660889,0,200.95,1306.93,511.171
1718626821736.660156,0,181.059,1306,510.815
1718626821745.659668,0,168.909,1306.22,510.956
1718626821754.658936,0,172.023,1309.81,510.459
1718626821763.658203,0,242.667,1321.1,511.185
1718626821772.657715,0,313.313,1335.88,511
1718626821781.656982,0,215.146,1347.36,511.015
1718626821790.656494,0,110.302,1352.15,511.171
1718626821799.655762,0,49.7212,1354.07,510.844
1718626821808.655029,0,4.72485,1355,511.371
1718626821817.654541,0,11.8582,1354.93,511.029
1718626821826.653809,0,67.6536,1353.85,511.356
1718626821835.653076,0,101.188,1351.71,510.815
1718626821844.652588,0,81.4753,1347.35,510.964
1718626821853.651855,0,61.7626,1338.35,510.565
1718626821862.651123,0,86.9534,1329.35,511.371
1718626821871.650635,0,113.952,1320.35,510.986
1718626821880.649902,0,132.152,1311.35,510.843
1718626821889.649170,0,148.801,1302.42,511.306
1718626821898.648682,0,178.94,1294.71,510.129
1718626821907.647949,0,217.079,1290.78,510.5
1718626821916.647217,0,238.838,1287.86,510.392
1718626821925.646729,0,221.289,1285.93,508.986
1718626821934.645996,0,203.13,1284.93,508.85
1718626821943.645264,0,177.079,1283.93,509.5
1718626821952.644775,0,151.028,1283.07,509.464
1718626821961.644043,0,167.7,1284.5,509.129
1718626821970.643311,0,186.127,1291.71,510.843
1718626821979.642822,0,196.267,1301.71,511.386
1718626821988.642090,0,201.477,1311.43,511.2
1718626821997.641357,0,160.902,1317.14,511.186
1718626822006.640869,0,77.3348,1319,511.014
1718626822015.640137,0,13.7564,1319.07,511.228
1718626822024.639404,0,39.8543,1319.93,511.572
1718626822033.638916,0,65.9529,1319,511.172
1718626822042.638184,0,97.2336,1318.86,510.8
1718626822051.637451,0,128.731,1316.79,510.857
1718626822060.636963,0,112.443,1313.65,511.586
1718626822069.636230,0,79.1459,1308.43,511.4
1718626822078.635498,0,75.7476,1300.44,511.414
1718626822087.635010,0,100.496,1292.44,511.544
1718626822096.634277,0,124.059,1284.51,510.8
1718626822105.633545,0,144.757,1277.58,510.694
1718626822114.633057,0,165.203,1271.72,509.342
1718626822123.632324,0,182.301,1267.79,509.886
1718626822132.631592,0,199.4,1264.86,509.686
1718626822141.631104,0,186.738,1262.93,509.563
1718626822150.630371,0,168.739,1261.93,510.519
1718626822159.629639,0,149.052,1260.93,512.086
1718626822168.629150,0,128.353,1260,511.879
1718626822177.628418,0,115.482,1260,511.544
1718626822186.627686,0,114.196,1260.07,510.723
1718626822195.627197,0,112.404,1261,509.7
1718626822204.626465,0,103.855,1261,509.651
1718626822213.625977,0,95.3053,1261.14,509.049
1718626822222.625244,0,112.862,1263.21,509.804
1718626822231.624512,0,135.124,1266.35,511.2
1718626822240.624023,0,138.682,1271.28,511.249
1718626822249.623291,0,135.532,1275.21,511.838
1718626822258.622559,0,115.73,1278.14,511.028
1718626822267.622070,0,80.1604,1280,511.448
1718626822276.621338,0,52.8645,1279.93,512.065
1718626822285.620605,0,63.2137,1278.93,511.469
1718626822294.620117,0,73.5631,1277.93,509.638
1718626822303.619385,0,86.9291,1276.93,508.917
1718626822312.618652,0,100.428,1275.86,510.473
1718626822321.618164,0,112.273,1273.79,510.073
1718626822330.617432,0,123.522,1270.73,509.775
1718626822339.616699,0,110.764,1266.52,510.889
1718626822348.616211,0,75.216,1259.52,512.025
1718626822357.615479,0,55.3617,1252.45,511.027
1718626822366.614746,0,73.8102,1244.52,511.359
1718626822375.614258,0,93.3342,1237.66,510.752
1718626822384.613525,0,127.531,1232.8,510.025
1718626822393.612793,0,161.729,1229.73,509.136
1718626822402.612305,0,152.917,1225.66,510.986
1718626822411.611572,0,136.269,1220.93,510.854
1718626822420.610840,0,130,1219.86,511.6
1718626822429.610352,0,130,1218.07,511.444
1718626822438.609619,0,139.798,1219.34,509.327
1718626822447.608887,0,164.224,1224.74,509.727
1718626822456.608398,0,186.071,1235.88,510.161
1718626822465.607666,0,172.336,1248.61,511.027
1718626822474.606934,0,158.6,1257.34,511.333
1718626822483.606445,0,70.6446,1262.13,510.454
1718626822492.605713,0,-20.698,1264,511.099
1718626822501.604980,0,-25.4996,1263.93,509.653
1718626822510.604492,0,1.07041,1262.87,509.047
1718626822519.603760,0,31.9841,1260.87,509.653
1718626822528.603027,0,69.4021,1258.73,509.101
1718626822537.602539,0,92.7468,1254.67,510.547
1718626822546.601807,0,81.4977,1249.53,511.274
1718626822555.601074,0,71.1145,1242.4,512.2
1718626822564.600586,0,72.8287,1233.47,510.773
1718626822573.599854,0,74.5428,1225.4,510.327
1718626822582.599121,0,86.8784,1216.6,509.353
1718626822591.598633,0,103.078,1210.67,510.16
1718626822600.597900,0,121.805,1205.87,511
1718626822609.597168,0,142.953,1204,511
1718626822618.596680,0,151.323,1203.87,510.887
1718626822627.595947,0,128.182,1201.8,509.313
1718626822636.595459,0,105.04,1198.87,509.599
1718626822645.594727,0,83.6441,1196.82,511.086
1718626822654.593994,0,62.33,1194.12,512.227
1718626822663.593506,0,83.6789,1194.13,511.075
1718626822672.592773,0,112.927,1196.4,509.326
1718626822681.592041,0,131.829,1202.53,509.845
1718626822690.591553,0,144.428,1210.53,511.867
1718626822699.590820,0,130.096,1218.46,511.4
1718626822708.590088,0,75.2005,1225.2,511.289
1718626822717.589600,0,26.3439,1228,509.713
1718626822726.588867,0,5.64561,1227.93,509.939
1718626822735.588135,0,-15.0527,1226.87,510.618
1718626822744.587646,0,6.90039,1224.87,512.228
1718626822753.586914,0,30.8984,1222.8,511.2
1718626822762.586182,0,52.9364,1219.93,511.115
1718626822771.585693,0,73.7774,1218.8,509.874
1718626822780.584961,0,81.7075,1215.87,509.455
1718626822789.584229,0,77.2079,1213.81,509.014
1718626822798.583740,0,74.9843,1210.94,512.055
1718626822807.583008,0,78.4126,1209.87,511.361
1718626822816.582275,0,81.8409,1207.94,510.742
1718626822825.581787,0,77.0316,1206.74,509.887
1718626822834.581055,0,71.8215,1202.81,509.823
1718626822843.580322,0,70.242,1199.68,511.6
1718626822852.579834,0,69.342,1194.81,511.619
1718626822861.579102,0,71.6567,1191.74,511.81
1718626822870.578369,0,75.9421,1187.81,510.494
1718626822879.577881,0,77.9688,1184.87,510.451
1718626822888.577148,0,74.3691,1182.94,511.213
1718626822897.576416,0,71,1181.87,511.317
1718626822906.575928,0,71,1179.87,510.062
1718626822915.575195,0,71,1177.87,509.538
1718626822924.574463,0,71.7574,1175.81,510.145
1718626822933.573975,0,72.6574,1172.81,510.685
1718626822942.573242,0,66.3121,1169.87,509.032
1718626822951.572510,0,55.513,1167.94,509.564
1718626822960.572021,0,53.2864,1167,510.5
1718626822969.571289,0,64.0855,1167,510.475
1718626822978.570557,0,71.5865,1169.06,510.049
1718626822987.570068,0,63.4869,1169.94,509.376
1718626822996.569336,0,55.3876,1169.06,510.601
1718626823005.568604,0,82.4195,1170.25,511.936
1718626823014.568115,0,111.218,1174.25,509.5
1718626823023.567383,0,91.0886,1178.06,509.563
1718626823032.566650,0,52.8417,1179.13,510.519
1718626823041.566162,0,26.6072,1181.06,510.743
1718626823050.565430,0,12.0369,1182.06,509.875
1718626823059.564941,0,3.78881,1182.94,509.557
1718626823068.564209,0,25.5765,1181.87,510.45
1718626823077.563477,0,46.3944,1179.81,511.256
1718626823086.562988,0,52.6941,1176.87,511.962
1718626823095.562256,0,58.9936,1174.88,509.9
1718626823104.561523,0,57.4795,1172.81,509.994
1718626823113.561035,0,54.4797,1170,511.375
1718626823122.560303,0,56.4202,1170,510.907
1718626823131.559570,0,63.1697,1169.88,509.444
1718626823140.559082,0,65.9527,1167.81,508.718
1718626823149.558350,0,58.7533,1164.81,510.5
1718626823158.557617,0,52.474,1161.81,510.426
1718626823167.557129,0,60.1236,1158.88,509.312
1718626823176.556396,0,67.7729,1156.88,509.605
1718626823185.555664,0,61.8221,1154.94,511.243
1718626823194.555176,0,53.2726,1154,511.777
1718626823203.554443,0,50.8332,1153.88,509.931
1718626823212.553711,0,52.1831,1151.75,510.449
1718626823221.553223,0,52.6616,1147.82,511.132
1718626823230.552490,0,51.8045,1144.88,510.032
1718626823239.551758,0,50.7677,1142.82,509.135
1718626823248.551270,0,46.9784,1140,511.2
1718626823257.550537,0,43.1892,1140,511.151
1718626823266.549805,0,54.5422,1139.88,510.461
1718626823275.549316,0,66.6916,1137.82,511.4
1718626823284.548584,0,60.9567,1134.88,511.363
1718626823293.547852,0,48.5292,1132.82,510.709
1718626823302.547363,0,40.6266,1130,509.47
1718626823311.546631,0,39.6793,1130.06,512.045
1718626823320.545898,0,42.9461,1131.18,511.121
1718626823329.545410,0,56.8954,1134.18,510.003
1718626823338.544678,0,69.9481,1137.3,511.533
1718626823347.543945,0,69.0911,1142.18,510.464
1718626823356.543457,0,68.234,1145.12,509.846
1718626823365.542725,0,41.1404,1147,509.09
1718626823374.541992,0,4.19603,1147.12,510.5
1718626823383.541504,0,-8.06047,1149,510.476
1718626823392.540771,0,-4.91073,1148.94,510.178
1718626823401.540039,0,1.66642,1147.76,511.376
1718626823410.539551,0,13.5294,1143.88,510.934
1718626823419.538818,0,25.3921,1141.82,509.888
1718626823428.538086,0,37.0995,1138.88,509.778
1718626823437.537598,0,48.7989,1136.94,510.988
1718626823446.536865,0,46.1168,1135.94,510.693
1718626823455.536133,0,38.0175,1134.76,509.119
1718626823464.535645,0,33.568,1130.76,510.97
1718626823473.534912,0,32.711,1126.82,510.452
1718626823482.534424,0,31.3095,1123.82,509.742
1718626823491.533691,0,27.2598,1120.88,510.471
1718626823500.532959,0,23.2102,1118.94,511.476
1718626823509.532471,0,24.7065,1117.88,509.536
1718626823518.531738,0,26.5063,1115.7,510.088
1718626823527.531006,0,32.2248,1110.82,509.823
1718626823536.530518,0,39.4244,1107.82,508.777
1718626823545.529785,0,40.0556,1104.94,511.576
1718626823554.529053,0,34.2061,1104.06,511.112
1718626823563.528564,0,31.6436,1104.94,509.8
1718626823572.527832,0,37.4931,1104,511.4
1718626823581.527100,0,44.3968,1104.29,511.347
1718626823590.526611,0,68.2455,1109.41,510.465
1718626823599.525879,0,92.0936,1116.35,509.988
1718626823608.525146,0,55.7405,1122.29,511.301
1718626823617.524658,0,7.59308,1127,509.723
1718626823626.523926,0,-19.0097,1126.83,510.187
1718626823635.523193,0,-32.0586,1123.94,511.501
1718626823644.522705,0,-33.435,1122.88,509.836
1718626823653.521973,0,-16.6636,1120.94,508.951
1718626823662.521240,0,0.107766,1120,511.342
1718626823671.520752,0,18.5149,1119.94,510.348
1718626823680.520020,0,37.0134,1118.83,509.61
1718626823689.519287,0,37.574,1115.77,511.325
1718626823698.518799,0,37.1241,1111.83,510.088
1718626823707.518066,0,33.5858,1108.77,509.986
1718626823716.517334,0,28.8719,1104.94,511.348
1718626823725.516846,0,25.1208,1103.83,510.431
1718626823734.516113,0,22.871,1100.71,509.397
1718626823743.515381,0,22.2881,1095.77,510.948
1718626823752.514893,0,29.9377,1091.83,510.077
1718626823761.514160,0,37.587,1088.89,509.763
1718626823770.513428,0,27.7839,1087.06,510.697
1718626823779.512939,0,16.9845,1087.83,509.103
1718626823788.512207,0,17.5817,1084.77,510.811
1718626823797.511475,0,22.5313,1080.89,510.915
1718626823806.510986,0,22.2934,1078.94,509.597
1718626823815.510254,0,16.8938,1078.11,511.053
1718626823824.509521,2.04624,-123.142,1080.23,508.566
1718626823833.509033,12.2,-611.365,1084.57,508.096
1718626823842.508301,12.2,-1122.63,1094.96,509.542
1718626823851.507568,12.468,-2018.95,1112.41,506.815
1718626823860.507080,13.8,-2915.31,1137.86,505.496
1718626823869.506348,13.9339,-3618.34,1170.91,507.044
1718626823878.505615,14.6,-4282.94,1204.8,506.061
1718626823887.505127,14.7672,-4632.66,1236.35,505.282
1718626823896.504395,15.6,-4782.5,1259.95,503.322
1718626823905.503906,15.6334,-5057.7,1274.15,503.661
1718626823914.503174,15.4994,-5529.52,1238.08,503.162
1718626823923.502441,14,-5910.61,1148.69,505.911
1718626823932.501953,14.267,-4757.25,1037.09,506.217
1718626823941.501221,15.6,-3603.92,952.608,508.233
1718626823950.500488,15.6,-2878.24,929.334,508.778
1718626823959.500000,15.6,-2177.63,935.944,508.339
1718626823968.499268,15.7832,-2379.15,953.664,507.267
1718626823977.498535,16.7,-2927.67,983.939,506.606
1718626823986.498047,17.0995,-3499.21,1019.05,505.083
1718626823995.497314,19.1998,-4106.9,1056.27,506.345
1718626824004.496582,19.7,-4641.58,1097.37,503.761
1718626824013.496094,19.5338,-4986.14,1140.26,504.833
1718626824022.495361,18.7,-5330.68,1181.09,505.367
1718626824031.494629,18.5007,-5368.69,1218.92,504.773
1718626824040.494141,17.5,-5388.49,1253.32,504.278
1718626824049.493408,17.4004,-5599.19,1275.56,503.796
1718626824058.492676,16.8005,-5883.57,1263.89,502.082
1718626824067.492188,16.3,-5794.65,1186.93,503.675
1718626824076.491455,16.6977,-5331.19,1077.58,506.656
1718626824085.490723,18.7,-4701.85,1000.18,506.047
1718626824094.490234,18.7,-3639,987.089,508.464
1718626824103.489502,18.7,-2666.26,1007.25,506.1
1718626824112.488770,18.5677,-3259.31,1030.63,506.062
1718626824121.488281,17.9,-3852.38,1060.74,505.46
1718626824130.487549,17.9331,-4221.93,1092.9,506.408
1718626824139.486816,18.067,-4546.35,1127.89,504.784
1718626824148.486328,17.9,-4779.71,1162.57,504.435
1718626824157.485596,17.6359,-4954.74,1191.29,503.381
1718626824166.484863,16.3,-5102.66,1214.27,504.762
1718626824175.484375,16.1516,-5207.65,1216.85,504.122
1718626824184.483643,15.4,-5290.35,1175.08,504.5
1718626824193.482910,15.5812,-4980.59,1101.65,504.65
1718626824202.482422,16.5,-4670.82,1022.48,507.268
1718626824211.481689,16.5,-3809.92,977.465,506.812
1718626824220.480957,16.5987,-2915.39,968.908,508.645
1718626824229.480469,17.1,-2891.17,986.228,505.953
1718626824238.479736,17.1,-3205.24,1009.65,506.82
1718626824247.479004,17.1,-3549.33,1040.6,505.48
1718626824256.478516,17.0671,-3923.71,1070.65,506.9
1718626824265.477783,16.9,-4236.89,1101.65,506.82
1718626824274.477051,16.8672,-4389.02,1132.59,505.442
1718626824283.476563,16.3555,-4541.15,1162.38,506.226
1718626824292.475830,14.6,-4493.21,1188.16,506.7
1718626824301.475098,14.4033,-4432.92,1209.05,506.584
1718626824310.474609,13.4,-4507.62,1207.68,504.479
1718626824319.473877,13.4983,-4634.96,1162.05,504.211
1718626824328.473389,14,-4398.16,1087.11,506.216
1718626824337.472656,14.2618,-3792.96,1014.9,506.61
1718626824346.471924,15.6491,-3256.77,977.21,508.532
1718626824355.471436,15.9,-2902.79,981.838,507.29
1718626824364.470703,15.7202,-2548.82,998.151,507.037
1718626824373.469971,14.8,-2914.94,1020.31,505.973
1718626824382.469482,14.8,-3326.08,1045.51,507.227
1718626824391.468750,14.8,-3562.55,1074.41,505.9
1718626824400.468018,15.1099,-3763.24,1101.4,505.931
1718626824409.467529,16.7,-3987.44,1128.56,506.479
1718626824418.466797,16.4881,-4226.82,1158.4,506.09
1718626824427.466064,15.3023,-4383.88,1185.09,505.91
1718626824436.465576,14.8,-4409.53,1205.67,506.1
1718626824445.464844,14.6372,-4462.35,1216.81,506.074
1718626824454.464111,13.8,-4654.93,1191.8,505.59
1718626824463.463623,14.2391,-4847.52,1128.98,505.441
1718626824472.462891,16.5,-4326.26,1051.97,506.282
1718626824481.462158,16.5325,-3759.76,995.178,507.821
1718626824490.461670,16.6675,-3343.79,980.821,508.144
1718626824499.460938,16.5,-2986.97,997.178,507.09
1718626824508.460205,16.4676,-3013.95,1020.23,506.9
1718626824517.459717,16.3,-3431.53,1044.43,506.823
1718626824526.458984,16.3,-3794.63,1072.53,505.436
1718626824535.458252,16.3,-4012.86,1102.63,506.1
1718626824544.457764,16.3,-4225.32,1134.58,506.09
1718626824553.457031,16.3,-4329.88,1165.42,505.854
1718626824562.456299,16.2191,-4434.44,1192.96,505.076
1718626824571.455811,15.7676,-4664.45,1210.54,506.454
1718626824580.455078,15.6,-4943.88,1199.47,505.524
1718626824589.454346,15.4707,-4949.59,1148.26,504.231
1718626824598.453857,14.8,-4676,1074.67,506.72
1718626824607.453125,14.7354,-4221.26,1010.39,507.155
1718626824616.452393,14.4,-3283.09,980,508.22
1718626824625.451904,14.4645,-2402.26,980.803,508.6
1718626824634.451172,14.7678,-2606.54,997.153,508.57
1718626824643.450439,14.6,-2810.82,1020.25,507.91
1718626824652.449951,14.6644,-3100.79,1045.2,506.255
1718626824661.449219,15,-3408.56,1069.35,507.205
1718626824670.448486,15,-3641.42,1096.3,505.465
1718626824679.447998,15,-3825.46,1122.39,506.69
1718626824688.447266,15,-3983.64,1150.39,506.435
1718626824697.446533,15,-4100.18,1177.99,505.2
1718626824706.446045,14.6465,-4190.55,1197.59,505.18
1718626824715.445313,12.7679,-4144.21,1208.31,504.84
1718626824724.444580,12.6,-4097.86,1192.33,505.684
1718626824733.444092,12.4075,-3994.94,1137.64,507.27
1718626824742.443359,11.4,-3888.3,1070.04,506.754
1718626824751.442871,9.57236,-3097.42,1011.62,507.874
1718626824760.442139,0,-2035.06,984.558,509.354
1718626824769.441406,0,-1212.53,975.853,510.42
1718626824778.440918,1.85718,-636.109,972.755,510.8
1718626824787.440186,11.6,-263.584,967.951,510.756
1718626824796.439453,9.74471,-439.069,967.146,509.9
1718626824805.438965,0,-596.123,970.341,509.954
1718626824814.438232,0,-393.64,978.023,510.946
1718626824823.437500,0,-191.156,1000.14,509.929
1718626824832.437012,1.94795,-238.87,1044.57,510.515
1718626824841.436279,12.2,-339.147,1097.38,510.684
1718626824850.435547,12.2957,-899.201,1145.31,508.289
1718626824859.435059,12.6724,-1932.34,1172.06,506.139
1718626824868.434326,12,-2875.15,1194.25,506.861
1718626824877.433594,11.8726,-3574.39,1220.16,506.076
1718626824886.433105,11.2,-4221.9,1243.63,505.624
1718626824895.432373,9.41749,-3845.73,1255.04,506.119
1718626824904.431641,0,-3469.56,1231.73,506.582
1718626824913.431152,0,-2751.54,1141.3,508.253
1718626824922.430420,0,-1961.41,1023.93,509.329
1718626824931.429688,0,-1291.81,941.759,509.871
1718626824940.429199,0,-701.445,916.571,509.41
1718626824949.428467,0,-219.604,907.572,511.529
1718626824958.427734,0,85.9216,898.905,510.114
1718626824967.427246,0,379.609,897.237,510.447
1718626824976.426514,0,610.44,904.559,511.409
1718626824985.425781,0,841.271,960.069,511.633
1718626824994.425293,0,1060.73,1046.35,512.257
1718626825003.424561,0,1279.42,1136.55,511.381
1718626825012.423828,0,1109.46,1188.14,510.929
1718626825021.423340,0,783.675,1190.44,509.571
1718626825030.422607,0,432.914,1178.58,510.977
1718626825039.421875,0,56.2945,1169.63,510.444
1718626825048.421387,0,-257.512,1161.44,509.277
1718626825057.420654,0,-400.643,1149.44,508.903
1718626825066.419922,0,-543.774,1137.21,510.93
1718626825075.419434,0,-528.185,1119.32,509.542
1718626825084.418701,0,-501.661,1082.95,510.405
1718626825093.417969,0,-382.763,1039.28,510.444
1718626825102.417480,0,-244.171,1002.98,509.379
1718626825111.416748,0,-94.5938,981.305,510.949
1718626825120.416016,0,62.2506,966.214,509.979
1718626825129.415527,0,179.174,949.538,511.563
1718626825138.414795,0,187.273,939.816,510.768
1718626825147.414063,0,193.344,935.816,510.169
1718626825156.413574,0,157.346,931.954,511.494
1718626825165.412842,0,121.349,932.284,509.396
1718626825174.412354,0,198.389,961.474,511.354
1718626825183.411621,0,299.631,1015.52,510.427
1718626825192.410889,0,270.741,1069.69,510.95
1718626825201.410400,0,155.547,1105.64,509.873
1718626825210.409668,0,-12.1526,1119.09,509.336
1718626825219.408936,0,-265.932,1121.09,510.064
1718626825228.408447,0,-466.268,1122.82,509.354
1718626825237.407715,0,-378.525,1118.68,510.572
1718626825246.406982,0,-290.782,1111.59,511.991
1718626825255.406494,0,-206.82,1102.41,509.718
1718626825264.405762,0,-123.126,1089.37,510.15
1718626825273.405029,0,-69.5369,1075.37,511.169
1718626825282.404541,0,-28.1391,1061.19,510.59
1718626825291.403809,0,5.33066,1043.19,512.424
1718626825300.403076,0,30.5286,1025.15,510.836
1718626825309.402588,0,47.6786,1006.37,511.515
1718626825318.401855,0,42.729,992.152,509.767
1718626825327.401123,0,38.4212,973.331,511.182
1718626825336.400635,0,47.8707,958.688,510.809
1718626825345.399902,0,57.3199,951.778,510.96
1718626825354.399170,0,59.7399,946.601,510.131
