Time (s),Velocity (m/s),Torque Commanded (Nm),Brake Commanded (N),Pack Voltage (V),Discharge (Wh),Base Speed (m/s),Kv,Motor Power (W),Iq Current (A)
11.167487333950678,16.634504318237305,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.182742494054672,16.387897491455078,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.19822092094995,16.151512145996094,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.213916660795745,15.927888870239258,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.229820116993444,15.719853401184082,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.245910680427714,15.537056922912598,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.262152261052512,15.392590522766113,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.278492494757797,15.29965877532959,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.294858368529727,15.275689125061035,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.311246962457462,15.254511833190918,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.327635930363359,15.25416374206543,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.344025135984793,15.253942489624023,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.360414699217163,15.253609657287598,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.376805705347845,15.252266883850098,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.393220505668797,15.230157852172852,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.409666785675396,15.201005935668945,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.426147347346296,15.16938591003418,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.442627909017196,15.16938591003418,13.551944477707531,0.0,585.2712112912584,69.07870625129695,44.426537853923215,10.073453281454697,2720.954649105244,15.772747297145637
11.459108470688095,15.16938591003418,165.48376822298616,0.0,585.2657110162208,69.23081163964089,40.309802691894795,9.140093960104048,33225.77282090207,192.6021510975165
11.475585237977327,15.172879219055176,165.44580601172802,0.0,585.2602140506075,69.38288213479291,40.309419671594526,9.140092957808836,33225.80048241692,192.55796789074492
11.492049141416695,15.184734344482422,44.91353210728091,0.0,585.2585401494714,69.42416467456364,43.699032437258964,9.908710278164403,9026.847352571023,52.273663998231974
11.508493202321395,15.203057289123535,51.258814264519124,0.0,585.2566225292874,69.47127951811282,43.54255332134513,9.873261151026783,10314.571185306242,59.6587689298407
11.52491351790184,15.225042343139648,51.161379541894306,0.0,585.2547088080466,69.51830480395805,43.54298876500548,9.873392172595285,10309.852341962847,59.545367250808084
11.54131027560413,15.246916770935059,45.4226177766818,0.0,585.2530153995948,69.56005527284519,43.68179023895595,9.904894128248579,9166.549309484404,52.866175252190175
11.557687183379507,15.265397071838379,164.4404033257943,0.0,585.2475562471499,69.7112016461475,40.308634971576495,9.140112707567255,33225.25542376417,191.3878064778798
11.574050050736316,15.278495788574219,164.2980579881938,0.0,585.2421038467323,69.86221718188739,40.30830356841833,9.140122713875137,33224.97926608062,191.22213453002072
11.590408845922633,15.282299041748047,13.750318599235205,0.0,585.2416500372801,69.87485586888883,44.41764474712048,10.071945542658776,2781.333997215836,16.00362965460336
